Country,Variant,date,I,D,R,V,H,ICU,Population,S,Stringency
FRA,Omicron,2022-03-16,59387.755102040814,122.79591836734696,59452.59183673469,33283.91836734694,21421.75510204082,1940.2244897959188,67813000.0,67734819.6734694,25.08428571428572
FRA,Omicron,2022-03-17,62118.75510204082,119.46938775510203,62162.22448979592,31115.408163265307,21258.81632653061,1905.4693877551024,67813000.0,67731969.20408164,23.52
FRA,Omicron,2022-03-18,65149.18367346939,117.77551020408164,65171.61224489795,29491.795918367345,21118.61224489796,1872.2857142857144,67813000.0,67728821.0,21.955714285714286
FRA,Omicron,2022-03-19,68398.51020408163,116.08163265306122,68403.9387755102,28390.183673469382,20997.102040816328,1839.2040816326528,67813000.0,67725455.59183674,20.39285714285714
FRA,Omicron,2022-03-20,71763.48979591837,116.0204081632653,71748.8775510204,27800.530612244893,20895.693877551017,1806.3469387755104,67813000.0,67721974.59183674,18.829999999999995
FRA,Omicron,2022-03-21,75245.04081632652,116.0408163265306,75208.69387755102,27666.571428571428,20816.0,1774.8979591836735,67813000.0,67718377.0,18.829999999999995
FRA,Omicron,2022-03-22,78826.04081632652,115.18367346938774,78774.16326530612,27890.87755102041,20752.693877551017,1744.9591836734692,67813000.0,67714680.81632653,18.829999999999995
FRA,Omicron,2022-03-23,83046.0,114.20408163265304,82981.8775510204,28357.51020408163,20702.61224489796,1716.4489795918364,67813000.0,67710346.65306123,18.829999999999995
FRA,Omicron,2022-03-24,87220.20408163265,111.36734693877553,87144.16326530612,29002.530612244893,20667.285714285717,1689.1836734693877,67813000.0,67706061.08163264,18.829999999999995
FRA,Omicron,2022-03-25,91804.5306122449,108.61224489795916,91718.95918367348,29717.83673469388,20644.244897959183,1662.2448979591838,67813000.0,67701368.14285715,18.829999999999995
FRA,Omicron,2022-03-26,96856.36734693876,106.81632653061224,96762.14285714286,30461.938775510203,20631.65306122449,1636.3265306122448,67813000.0,67696209.48979592,18.828571428571426
FRA,Omicron,2022-03-27,102219.12244897956,104.85714285714286,102118.8775510204,31229.55102040817,20627.04081632653,1611.571428571429,67813000.0,67690741.87755102,18.827142857142857
FRA,Omicron,2022-03-28,107748.0,103.10204081632654,107637.55102040817,31977.26530612245,20634.38775510204,1588.7551020408162,67813000.0,67685109.89795919,18.825714285714287
FRA,Omicron,2022-03-29,112919.34693877552,101.63265306122447,112795.3673469388,32688.04081632653,20656.73469387755,1568.2448979591838,67813000.0,67679836.91836734,18.82428571428571
FRA,Omicron,2022-03-30,117929.44897959183,101.57142857142856,117782.2857142857,33345.102040816324,20702.32653061225,1550.7142857142856,67813000.0,67674725.24489796,18.822857142857146
FRA,Omicron,2022-03-31,122660.91836734697,103.9795918367347,122486.38775510204,33963.59183673469,20772.87755102041,1537.265306122449,67813000.0,67669889.79591838,18.821428571428573
FRA,Omicron,2022-04-01,126817.79591836737,106.44897959183672,126613.18367346938,34547.73469387755,20871.04081632653,1528.571428571429,67813000.0,67665626.46938775,18.82
FRA,Omicron,2022-04-02,130119.81632653062,108.83673469387756,129882.42857142857,35071.42857142857,20999.591836734697,1524.061224489796,67813000.0,67662215.61224489,18.82
FRA,Omicron,2022-04-03,132446.69387755104,111.22448979591834,132174.16326530612,35530.69387755102,21160.89795918368,1523.8163265306123,67813000.0,67659777.51020409,18.82
FRA,Omicron,2022-04-04,134021.44897959186,113.18367346938774,133718.48979591837,35958.34693877551,21350.67346938776,1525.7551020408166,67813000.0,67658089.57142857,18.82
FRA,Omicron,2022-04-05,135613.67346938775,115.265306122449,135285.1224489796,36370.67346938776,21563.959183673476,1529.3265306122448,67813000.0,67656382.08163266,18.82
FRA,Omicron,2022-04-06,135945.08163265308,115.734693877551,135610.12244897962,36763.5918367347,21783.18367346939,1533.571428571429,67813000.0,67655934.93877551,18.82
FRA,Omicron,2022-04-07,135640.8367346939,114.7755102040816,135305.16326530612,37122.12244897959,22004.081632653066,1537.6734693877552,67813000.0,67656124.40816326,18.82
FRA,Omicron,2022-04-08,134730.16326530612,112.85714285714286,134398.69387755104,37474.26530612245,22222.693877551024,1541.142857142857,67813000.0,67656922.2244898,18.82
FRA,Omicron,2022-04-09,133745.22448979592,111.0408163265306,133420.0612244898,37882.51020408164,22436.816326530618,1544.1632653061222,67813000.0,67657796.12244898,18.82
FRA,Omicron,2022-04-10,133089.81632653062,109.55102040816324,132771.6530612245,38357.73469387755,22645.42857142857,1546.5714285714282,67813000.0,67658341.97959183,18.82
FRA,Omicron,2022-04-11,132705.7551020408,108.55102040816324,132396.5918367347,38869.75510204082,22846.04081632653,1549.7959183673468,67813000.0,67658617.48979592,18.82
FRA,Omicron,2022-04-12,132564.2857142857,108.44897959183672,132255.77551020408,39398.0,23046.102040816328,1554.612244897959,67813000.0,67658650.51020409,18.82
FRA,Omicron,2022-04-13,132225.3673469388,109.51020408163264,131906.85714285713,39992.10204081633,23255.102040816328,1560.938775510204,67813000.0,67658879.91836734,18.82
FRA,Omicron,2022-04-14,131711.57142857142,111.48979591836734,131386.8775510204,40628.91836734694,23468.306122448983,1568.387755102041,67813000.0,67659282.2244898,18.82
FRA,Omicron,2022-04-15,130971.32653061226,114.71428571428572,130640.0,41216.42857142857,23684.91836734694,1577.4897959183677,67813000.0,67659907.75510204,18.82
FRA,Omicron,2022-04-16,129740.6530612245,117.95918367346938,129404.87755102044,41683.83673469388,23902.73469387755,1587.9591836734694,67813000.0,67661020.46938775,18.82
FRA,Omicron,2022-04-17,127706.55102040817,120.28571428571428,127370.0612244898,42012.83673469388,24118.938775510203,1599.4693877551022,67813000.0,67662934.28571428,18.82
FRA,Omicron,2022-04-18,125133.83673469388,122.12244897959184,124807.44897959183,42114.24489795919,24323.20408163265,1610.938775510204,67813000.0,67665384.877551,18.82
FRA,Omicron,2022-04-19,122264.75510204084,120.48979591836736,121962.4285714286,41945.87755102041,24505.04081632653,1621.2857142857144,67813000.0,67668133.46938775,18.82
FRA,Omicron,2022-04-20,116773.4693877551,119.12244897959184,116500.32653061223,41448.38775510205,24659.0612244898,1630.3673469387757,67813000.0,67673505.63265307,18.82
FRA,Omicron,2022-04-21,111793.34693877552,118.79591836734694,111548.40816326533,40635.0612244898,24785.20408163265,1638.6326530612243,67813000.0,67678366.95918368,18.82
FRA,Omicron,2022-04-22,106282.7755102041,118.734693877551,106069.14285714286,39622.857142857145,24880.102040816328,1644.755102040816,67813000.0,67683758.79591838,18.82
FRA,Omicron,2022-04-23,100489.6326530612,118.3061224489796,100306.51020408164,38485.32653061224,24944.91836734694,1649.2244897959183,67813000.0,67689433.63265306,18.82
FRA,Omicron,2022-04-24,94684.44897959183,118.6938775510204,94528.08163265303,37243.755102040814,24982.591836734697,1652.2653061224487,67813000.0,67695120.12244898,18.82
FRA,Omicron,2022-04-25,88742.69387755102,119.3877551020408,88601.85714285714,36195.73469387755,25004.04081632653,1654.857142857143,67813000.0,67700942.48979591,18.82
FRA,Omicron,2022-04-26,82798.0,125.77551020408164,82674.40816326531,35459.04081632653,25001.85714285715,1656.4081632653058,67813000.0,67706761.40816326,18.82
FRA,Omicron,2022-04-27,81172.75510204081,131.08163265306123,81067.30612244898,35074.57142857143,24976.22448979592,1657.0204081632653,67813000.0,67708255.57142857,18.82
FRA,Omicron,2022-04-28,77559.67346938777,133.32653061224488,77473.97959183673,35060.93877551021,24928.591836734697,1655.7755102040817,67813000.0,67711735.32653062,18.82
FRA,Omicron,2022-04-29,74255.71428571429,133.85714285714286,74195.57142857143,35365.24489795918,24854.87755102041,1653.571428571429,67813000.0,67714905.42857143,18.82
FRA,Omicron,2022-04-30,70984.36734693877,134.71428571428572,70953.65306122448,35944.65306122449,24750.87755102041,1649.734693877551,67813000.0,67718042.06122449,18.82
FRA,Omicron,2022-05-01,67705.02040816327,135.00000000000003,67705.1836734694,36782.12244897959,24615.714285714286,1644.1224489795916,67813000.0,67721186.40816326,18.82
FRA,Omicron,2022-05-02,64537.26530612245,135.02040816326533,64573.30612244898,37591.48979591836,24444.653061224493,1635.0,67813000.0,67724219.14285715,18.82
FRA,Omicron,2022-05-03,61381.32653061224,131.51020408163268,61447.0,38269.73469387755,24247.4693877551,1622.7142857142858,67813000.0,67727243.57142857,18.82
FRA,Omicron,2022-05-04,56436.26530612245,127.51020408163266,56533.77551020408,38792.10204081633,24022.44897959184,1606.8775510204082,67813000.0,67732061.12244898,18.82
FRA,Omicron,2022-05-05,52883.32653061224,124.265306122449,53011.87755102041,39142.16326530612,23769.632653061224,1588.4489795918369,67813000.0,67735489.79591836,18.82
FRA,Omicron,2022-05-06,49681.142857142855,121.71428571428574,49832.61224489795,39322.612244897966,23496.44897959184,1567.387755102041,67813000.0,67738570.26530612,18.82
FRA,Omicron,2022-05-07,46934.183673469386,117.97959183673473,47105.73469387755,39325.69387755102,23206.91836734694,1544.469387755102,67813000.0,67741199.24489796,18.82
FRA,Omicron,2022-05-08,44586.51020408164,114.55102040816328,44778.36734693877,39165.0,22900.510204081635,1520.1020408163265,67813000.0,67743432.36734694,18.82
FRA,Omicron,2022-05-09,42541.40816326531,111.734693877551,42748.4693877551,38934.12244897959,22581.714285714286,1496.081632653061,67813000.0,67745365.73469387,18.818571428571428
FRA,Omicron,2022-05-10,40575.16326530612,108.44897959183672,40795.63265306123,38692.0612244898,22252.795918367345,1472.7755102040817,67813000.0,67747223.53061225,18.81714285714286
