Country,Variant,date,I,D,R,V,H,ICU,Population,S,Stringency
ITA,Omicron,2022-04-29,60344.26530612245,143.85714285714286,60201.08163265306,30366.83673469388,10483.346938775509,409.7142857142857,59037472.0,58950147.69387756,36.44
ITA,Omicron,2022-04-30,60101.87755102041,142.10204081632654,59963.81632653061,31559.693877551024,10479.30612244898,407.0612244897959,59037472.0,58950247.97959184,36.43857142857143
ITA,Omicron,2022-05-01,59379.77551020408,139.87755102040816,59251.22448979592,32615.816326530618,10467.979591836734,403.1224489795918,59037472.0,58950830.20408163,34.45
ITA,Omicron,2022-05-02,58252.5306122449,138.30612244897958,58134.10204081632,33542.14285714286,10448.102040816328,398.10204081632656,59037472.0,58951819.14285714,32.46142857142857
ITA,Omicron,2022-05-03,56861.857142857145,137.08163265306123,56760.51020408164,34312.83673469388,10412.367346938774,392.4693877551021,59037472.0,58953072.73469388,30.47285714285714
ITA,Omicron,2022-05-04,56078.67346938776,135.6122448979592,55988.857142857145,34935.83673469388,10366.57142857143,386.7551020408163,59037472.0,58953720.30612246,28.48428571428571
ITA,Omicron,2022-05-05,54708.16326530612,133.83673469387753,54630.67346938775,35424.816326530614,10310.224489795915,381.4489795918368,59037472.0,58954956.97959184,26.49571428571429
ITA,Omicron,2022-05-06,53024.22448979592,132.91836734693877,52960.142857142855,35818.87755102041,10241.38775510204,376.7959183673469,59037472.0,58956508.0,24.507142857142856
ITA,Omicron,2022-05-07,51326.36734693877,133.24489795918367,51280.142857142855,36161.83673469388,10154.367346938776,372.7959183673469,59037472.0,58958072.6122449,22.520000000000003
ITA,Omicron,2022-05-08,49705.59183673469,133.48979591836735,49677.20408163265,36508.4693877551,10049.26530612245,369.6122448979592,59037472.0,58959559.89795919,22.52
ITA,Omicron,2022-05-09,48184.63265306123,132.53061224489798,48172.71428571428,36675.08163265306,9928.653061224491,367.3061224489796,59037472.0,58960948.32653061,22.52
ITA,Omicron,2022-05-10,46756.877551020414,130.12244897959184,46756.51020408164,36722.67346938776,9798.897959183672,365.7142857142857,59037472.0,58962245.95918368,22.520000000000003
ITA,Omicron,2022-05-11,44540.65306122449,127.67346938775508,44556.42857142857,36695.97959183674,9655.448979591836,363.9183673469388,59037472.0,58964334.51020408,22.52
ITA,Omicron,2022-05-12,43055.612244897966,125.16326530612244,43085.24489795919,36609.77551020408,9500.653061224488,361.6734693877551,59037472.0,58965694.3877551,22.52
ITA,Omicron,2022-05-13,41817.24489795919,122.3469387755102,41859.75510204082,36484.51020408164,9335.795918367348,359.1428571428572,59037472.0,58966810.408163264,22.520000000000003
ITA,Omicron,2022-05-14,40776.75510204082,119.48979591836736,40825.34693877551,36357.0612244898,9167.714285714286,356.530612244898,59037472.0,58967731.408163264,22.52
ITA,Omicron,2022-05-15,39915.551020408166,116.53061224489797,39967.89795918367,36194.83673469388,8998.836734693878,353.9387755102041,59037472.0,58968476.08163265,22.520000000000003
ITA,Omicron,2022-05-16,39194.489795918365,114.0408163265306,39250.34693877551,36080.91836734694,8828.938775510205,351.24489795918373,59037472.0,58969083.10204081,22.52
ITA,Omicron,2022-05-17,38432.65306122449,112.73469387755104,38490.04081632653,35984.0,8658.816326530612,348.2857142857143,59037472.0,58969732.20408164,22.52
ITA,Omicron,2022-05-18,37566.97959183674,111.12244897959184,37624.36734693877,35869.65306122449,8490.30612244898,345.5918367346939,59037472.0,58970486.755102046,22.520000000000003
ITA,Omicron,2022-05-19,36562.61224489796,110.6938775510204,36618.44897959184,35720.55102040816,8323.775510204081,343.0816326530612,59037472.0,58971380.42857143,22.52
ITA,Omicron,2022-05-20,35567.857142857145,109.9795918367347,35621.34693877551,35515.57142857143,8160.306122448979,340.3265306122449,59037472.0,58972265.20408164,22.52
ITA,Omicron,2022-05-21,34432.77551020408,108.93877551020408,34486.0612244898,35221.551020408166,7998.081632653062,337.0816326530612,59037472.0,58973291.34693877,22.520000000000003
ITA,Omicron,2022-05-22,33141.795918367345,108.3469387755102,33196.795918367345,34845.0,7834.734693877551,332.89795918367344,59037472.0,58974473.97959183,22.52
ITA,Omicron,2022-05-23,31729.632653061224,107.38775510204084,31789.48979591837,34399.755102040814,7667.489795918366,327.65306122448976,59037472.0,58975778.755102046,22.520000000000003
ITA,Omicron,2022-05-24,30315.22448979592,105.61224489795916,30379.73469387755,33914.10204081633,7497.367346938775,321.7959183673469,59037472.0,58977087.551020406,22.52
ITA,Omicron,2022-05-25,28865.244897959183,103.42857142857144,28935.97959183673,33401.244897959186,7323.204081632653,315.38775510204084,59037472.0,58978434.10204081,22.52
ITA,Omicron,2022-05-26,27493.38775510204,100.36734693877553,27570.632653061224,32875.36734693878,7145.591836734694,308.51020408163265,59037472.0,58979705.591836736,22.520000000000003
ITA,Omicron,2022-05-27,26135.306122448976,97.734693877551,26218.85714285714,32353.775510204083,6964.306122448979,301.2040816326531,59037472.0,58980965.9387755,22.52
ITA,Omicron,2022-05-28,24888.326530612245,95.9591836734694,24976.79591836735,31851.081632653066,6779.877551020408,293.65306122448976,59037472.0,58982116.95918368,22.52
ITA,Omicron,2022-05-29,23773.26530612245,93.6734693877551,23864.24489795919,31372.32653061225,6595.224489795919,286.57142857142856,59037472.0,58983138.34693878,22.520000000000003
ITA,Omicron,2022-05-30,22786.44897959184,91.81632653061226,22875.97959183673,30913.91836734694,6413.877551020409,280.0204081632653,59037472.0,58984033.34693877,22.52
ITA,Omicron,2022-05-31,21831.877551020407,90.04081632653062,21920.75510204082,30452.65306122449,6234.959183673469,273.734693877551,59037472.0,58984897.87755103,22.520000000000003
ITA,Omicron,2022-06-01,20997.0612244898,87.81632653061224,21083.775510204083,29967.102040816324,6060.428571428572,267.42857142857144,59037472.0,58985644.87755103,22.048571428571428
ITA,Omicron,2022-06-02,20238.795918367345,84.91836734693878,20325.285714285717,29361.020408163266,5889.020408163265,261.44897959183675,59037472.0,58986318.2244898,21.577142857142857
ITA,Omicron,2022-06-03,19545.183673469382,81.46938775510205,19627.61224489796,28594.040816326527,5725.122448979592,256.0408163265306,59037472.0,58986930.36734694,21.10571428571429
ITA,Omicron,2022-06-04,18778.26530612245,76.36734693877551,18858.95918367347,27641.20408163265,5568.061224489796,251.02040816326533,59037472.0,58987620.91836735,20.634285714285717
ITA,Omicron,2022-06-05,18211.571428571428,71.38775510204081,18290.44897959184,26493.102040816324,5417.7959183673465,245.79591836734696,59037472.0,58988116.2244898,20.162857142857145
ITA,Omicron,2022-06-06,17717.102040816328,66.55102040816327,17795.16326530612,25138.163265306124,5273.183673469387,240.530612244898,59037472.0,58988544.14285714,19.691428571428567
ITA,Omicron,2022-06-07,17282.73469387755,62.24489795918368,17357.979591836734,23578.285714285717,5135.693877551021,235.44897959183672,59037472.0,58988916.26530612,19.22
ITA,Omicron,2022-06-08,17073.5306122449,59.08163265306122,17141.061224489797,21877.38775510204,5009.081632653061,230.8571428571429,59037472.0,58989066.3877551,19.22
ITA,Omicron,2022-06-09,17033.30612244898,57.46938775510204,17086.204081632655,20302.91836734694,4898.714285714285,226.3469387755102,59037472.0,58989049.14285714,19.22
ITA,Omicron,2022-06-10,17212.142857142855,56.30612244897959,17257.428571428572,18945.122448979597,4797.122448979592,221.79591836734696,59037472.0,58988814.0,19.22
ITA,Omicron,2022-06-11,17853.816326530614,56.93877551020409,17887.306122448983,17866.102040816328,4706.693877551021,217.38775510204087,59037472.0,58988115.3877551,19.22
ITA,Omicron,2022-06-12,18402.877551020407,58.22448979591837,18424.122448979597,17083.102040816328,4627.224489795919,213.12244897959184,59037472.0,58987508.10204081,19.22
ITA,Omicron,2022-06-13,19021.367346938776,59.48979591836735,19029.122448979597,16621.755102040817,4559.979591836735,209.14285714285717,59037472.0,58986830.12244898,19.22
